song_id,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,label
113,-173.68956,139.8416,-8.714912,47.219944,-6.480479,32.8474,0.13462538,4.5218706,12.290442,6.254571,-3.7446609,5.8114142,14.6320505,-3.1073053,5.659632,6.4522557,4.8271666,0.03724758,8.624688,5.9586797,0
114,-209.81566,111.928795,-25.236746,35.64926,-11.327863,14.717467,-7.336483,4.777484,-1.229388,1.8354644,4.6631656,3.4776132,-1.1435883,0.016821403,4.280882,-3.456299,3.114403,2.2089047,-0.99549717,-3.1416612,0
115,-143.35393,116.795525,-6.810252,56.705215,-14.392874,38.599632,-13.475568,21.039808,-7.808839,8.139097,-1.6607548,2.3800964,7.4995685,-4.028326,7.8610926,-4.201435,9.126216,-5.5577908,7.815342,-0.4473784,0
116,-210.51236,160.98854,17.113598,29.819237,-3.9371984,20.886644,-5.816526,8.870691,4.336533,11.30094,13.357565,4.207715,12.340641,1.2294815,1.8160796,-2.614543,0.4371244,3.7179966,6.693551,-0.6513187,0
117,-174.13893,142.28624,-10.9215555,27.490784,-29.52251,29.310865,-6.758996,9.314035,-2.0967896,3.187635,2.651671,3.0077152,9.887803,-2.8491387,6.1228065,-2.8370383,2.9492126,-1.2405108,5.1846185,-0.8440018,0
118,-209.06888,136.77705,-33.431915,45.63013,0.7200456,28.871614,-2.9641368,13.919778,5.4023004,2.281515,4.0278487,4.6912456,8.131571,-1.7268827,6.749524,-2.151828,4.1081376,-3.4042,0.4954456,0.29267675,0
119,-177.29997,140.72766,-3.5669115,45.15487,-6.1184106,23.822899,-3.5017009,3.2963517,-1.7153683,2.4578993,-1.7006891,-2.1310515,7.1981506,0.94611734,9.026571,0.66457397,6.7248683,0.960547,2.9193666,-1.9022284,0
120,-187.38821,126.34865,0.40966827,41.48243,-7.622135,29.332415,3.9610655,13.6004505,3.5956752,9.876587,3.7346795,4.319489,10.522731,3.7543766,16.181707,6.7770166,9.987723,4.222407,7.968352,3.79316,0
121,-134.93483,152.38588,-16.221884,44.464,-20.069693,30.90841,-16.638863,8.696693,-1.052748,2.4492757,12.130532,-4.626082,12.605677,1.591063,3.4192882,2.0031433,5.067924,0.31286907,4.4494557,-0.008076121,0
122,-173.824,133.84232,-22.116953,34.069904,-4.6593575,25.409077,-6.170053,10.241779,3.4764788,5.8466926,-0.9531112,-0.6538806,3.9963078,-2.769155,10.074177,-0.75621116,-0.6979702,-4.83418,2.5007234,-1.9535407,0
123,-131.8142,108.33221,-58.216076,52.33494,-44.603905,31.010168,-19.063427,4.8597746,-5.067757,2.5650387,3.4550033,-0.13679613,13.0374,-1.4630654,16.287167,-0.10036673,9.516146,-0.7871414,4.4708357,2.5897164,0
124,-148.58408,132.7502,-23.85667,44.81081,-15.235016,48.790165,8.394867,12.852763,-0.12767008,7.87168,8.868158,-0.6299074,5.699855,0.9706986,9.391357,-4.246647,7.3450327,3.4771824,8.963841,2.6882,0
125,-139.1976,148.07874,-42.444984,43.30809,-20.705582,27.684103,-12.983217,1.2090474,1.5870339,-1.1695014,-1.9544964,-4.0975494,4.441255,-4.969345,1.4429176,-0.8606786,3.037819,-2.6551144,4.267642,-2.535673,0
126,-189.82571,149.3706,-8.360276,46.72216,-3.6648698,36.110157,3.8521533,8.147075,6.4343247,4.5022645,2.5637367,5.5897894,12.119712,-1.2565435,3.9659634,2.8700798,2.8810213,1.0545504,8.858653,-0.790154,0
127,-189.3255,146.47636,-13.841905,23.561066,0.7006597,36.91979,-22.746742,2.3421385,14.634647,-9.496859,8.082946,3.6952713,1.1447157,-0.5555854,7.8022704,1.9963311,0.4134936,-0.21001138,2.1885304,0.8505796,0
128,-186.9151,155.08194,-6.7919083,40.414547,2.1084259,21.993538,-9.291901,4.3186946,13.139298,-0.39996964,3.944321,-0.1702359,-0.5738795,-6.8731666,2.0070221,1.3461516,1.0106407,-0.41562307,1.1262441,0.6101316,0
129,-176.70844,136.60678,-0.35891107,42.81315,-21.986193,18.726717,-22.187315,-5.553275,-5.981954,-2.0055275,2.8964324,-1.392523,9.58519,1.6501298,11.225297,2.5083144,2.215553,0.29765126,5.2218328,-2.3576865,0
130,-171.33917,137.14519,-9.463248,42.134605,-12.2350025,26.447775,-11.946562,7.7255535,6.8883224,0.1125326,6.591405,4.992017,7.6893396,1.6865532,7.3877892,0.43664852,3.347548,0.9408107,5.938098,0.13278235,0
131,-99.611916,137.11763,-37.65042,53.05638,-21.08358,36.036064,-16.004353,15.317657,-1.9193476,7.234041,1.1019049,-0.77426267,7.6807675,-1.4494305,8.969337,-0.9675955,8.69967,-1.9432989,8.868444,-2.1557865,0
132,-152.19525,127.771645,-29.412756,35.543575,-23.178072,26.741188,-16.0734,0.03962907,-6.362262,7.0821085,-3.0450633,-6.326917,1.2605057,-2.502547,6.6983857,-6.766278,6.544352,0.3147601,6.713076,0.10318221,0
133,-123.46523,130.00018,-29.569218,63.605484,-13.083409,32.08758,-20.654232,11.154823,-5.304273,1.8779992,-0.050834987,-1.3674707,4.9512367,-4.237616,5.355634,-6.770832,3.6691608,-4.9228425,5.323434,-3.9144394,0
134,-86.51809,119.79999,-48.04607,47.112484,-25.59345,31.446217,-16.02734,22.275661,-1.2019932,7.0978417,5.338018,4.8148646,7.3296824,-2.9669993,9.727788,-2.3980505,10.319636,-4.120437,6.2438555,-1.2500465,0
135,-227.83684,139.7614,11.11149,31.284298,-1.294572,19.918278,-9.947338,-5.189716,2.8407836,3.5623016,3.1002235,1.7257532,5.8598065,5.463989,11.700543,6.9499807,7.126474,3.0673096,5.201048,2.101293,0
136,-212.2178,120.65951,18.002222,48.014893,-21.196375,26.824942,-11.256508,10.968284,-1.2897108,5.7948084,5.3186717,2.1500144,6.6949506,2.5218685,5.576396,-3.67933,3.9752128,-4.9431987,-0.6174459,-1.9766035,0
137,-182.59634,116.57702,-30.295649,55.582882,-14.384054,21.138851,-5.1680226,2.555894,1.2670659,3.1709955,4.6383,3.521093,7.113865,-1.0912334,7.237673,1.7118545,4.8551865,-1.4433857,3.4059565,-1.3335122,0
138,-103.49983,136.25105,-33.214535,49.67634,-18.190414,29.677774,-13.954342,13.000874,-0.45746887,4.4746075,3.5042193,-1.716599,2.6158578,-5.2310553,5.000081,-3.3681479,4.24714,-4.5840864,5.901709,-3.4215274,0
139,-143.08176,129.61118,-43.158825,58.224525,-16.840614,32.769073,-16.197235,15.159226,-4.6884704,3.0397441,-0.016671745,2.2388632,4.43678,-5.3508186,7.077873,-3.1654563,8.235996,-1.4448695,8.183636,-1.8847108,0
140,-80.467445,127.95756,-54.26319,61.556,-19.666279,30.638659,-18.79407,15.622327,-7.384811,8.999808,-3.15101,2.0887294,5.784376,-4.7368603,10.746494,-5.6403184,6.671199,-5.4892087,8.178187,-3.9379473,0
141,-189.5761,122.902145,-21.865416,42.62452,-20.57074,20.83402,-11.27493,-3.7189486,-2.8722866,4.9853525,-0.09147819,1.3996242,6.0152164,-0.12055262,5.6106143,-3.9505508,2.1511605,-1.9594891,3.8135257,-2.4606638,0
142,-170.17456,162.62892,-3.0124207,44.915874,-2.844855,26.224598,-2.9036462,10.190826,7.335708,-2.1310256,11.088077,0.54044193,3.5019276,2.5984511,4.660666,-0.022473112,0.6681802,-2.103926,1.53376,0.06422008,0
143,-165.8826,130.47945,-20.875238,57.121994,-10.229402,23.752327,-3.3022006,10.0517645,3.6722412,5.901816,2.6549284,1.5414476,4.5295196,-3.5050938,5.800541,-0.59525293,5.926276,-1.5380968,3.716241,0.26042908,0
144,-161.11479,113.87174,-46.00541,41.728714,-13.394407,20.162159,-5.8666134,12.452506,4.1431456,4.0414453,6.93097,-0.5777966,4.8412824,-0.28880504,4.086566,-0.56647694,5.124253,-1.8236262,0.60577744,-0.5280823,0
145,-120.78827,135.5385,-51.48328,30.367687,-30.787394,15.350999,-14.767449,4.0299277,-5.042046,1.7960811,-2.1321778,-1.8782115,4.7573323,-3.3099113,1.6169451,-6.358894,4.261176,-5.2471895,4.9484105,0.9229972,0
146,-204.23613,127.18586,11.391203,46.36346,-9.914501,25.936821,-7.2454367,18.286524,-0.9966988,-0.25090343,8.342383,1.7115827,4.865631,0.099632196,1.5400193,-1.4826344,10.699029,-0.5903141,0.2403953,-0.9808879,0
147,-247.49086,116.82454,-1.0016143,33.659924,-9.472602,16.007872,-12.107696,3.099088,1.2693722,-2.9670956,-1.678277,-3.8256526,0.9676174,-5.86014,1.8168138,-4.3785176,-0.06189902,-2.9401402,-1.895316,-3.8743973,0
148,-210.98929,135.01585,-14.510009,39.3092,5.307227,15.745125,0.42337358,0.7428734,5.112277,-1.2022918,1.864723,1.2350985,6.3866086,4.319761,8.113529,7.142605,4.8882036,3.9877954,6.2094703,-0.026232999,0
149,-174.57094,142.78624,-23.71826,35.04452,-14.79412,16.703436,-8.571917,5.924778,0.1028454,2.6365254,3.6084335,0.23223782,2.8156707,3.4297163,8.437131,-2.3889034,5.662178,0.827279,4.13647,-1.6382746,0
150,-170.58533,158.84259,-1.4428916,30.830393,-8.387963,24.010841,-10.049772,2.9416585,-4.1076684,2.3344336,-0.06933993,-3.0370176,3.4024117,-1.5466329,3.465511,-2.575561,4.4229646,-2.6142385,1.640506,-0.8318831,0
151,-166.12923,104.56252,-42.76832,30.764631,-19.486877,17.224747,-29.492239,3.002419,-11.734499,-9.7551155,-0.7056146,-2.2364573,-0.5422857,-3.3551278,4.9770927,-3.7805014,3.3075726,-0.49688426,8.635558,-2.8683965,0
152,-138.79721,152.32321,-38.091476,35.4193,-9.848381,28.189583,-8.032919,12.127444,0.3055644,8.045093,4.3158402,3.0087965,5.8384275,-0.5626254,8.44215,1.6418259,7.6296644,-2.0805173,6.1973968,-0.40541056,0
153,-127.67489,128.71147,-39.148705,47.420715,-17.15876,30.740875,-15.029806,3.6541786,-0.27331015,0.91921395,-2.2532115,-4.388019,2.305511,-5.5775843,2.8581848,-9.398235,-2.5025964,-6.768451,0.52479345,-5.8605824,0
154,-132.192,174.16183,-57.51711,25.946415,-21.346653,20.127869,-5.4569206,12.260829,5.722632,8.236032,3.8265252,-0.72480756,-0.4528834,-3.173792,6.934397,-3.6210434,3.011251,-5.86911,1.1587892,-3.3310454,0
155,-128.62411,148.89977,-40.08221,46.370003,-11.047889,25.752455,-7.377869,5.2141533,-1.6847835,1.9512129,0.70895493,-5.301252,2.072594,-3.3327415,2.0444067,-3.0378952,2.8564153,-2.8341973,3.6267607,-2.382284,0
156,-124.48786,140.65341,-29.380953,41.236916,-14.061104,23.796911,-10.522693,8.9613695,3.8363872,8.08758,1.4085423,3.501945,10.38866,0.18904029,7.530613,-4.1471653,4.47282,1.2768986,5.2489567,-0.36195752,0
157,-158.65434,148.0246,-26.050652,43.357407,-12.40672,22.256939,-13.613885,5.555252,-8.01092,-2.5686982,-1.9617025,-6.764302,4.4285355,-1.7987248,2.3376436,-2.781477,1.8620454,-4.615166,4.112001,-4.7798123,0
158,-133.04382,137.73026,-31.005228,35.04151,-22.104404,25.55008,-11.996976,11.24815,0.7103356,1.5514443,3.0643296,-0.70083153,4.4808216,-2.6966078,7.2582097,-3.7884104,3.6314223,-4.5308013,0.573906,-2.944749,0
159,-126.0352,123.07957,-45.866352,55.720596,-20.385538,24.1417,-9.686038,7.0742598,-3.7665443,0.814784,1.5304652,-3.2235646,7.5461373,-3.3892663,7.7807984,1.298993,3.097638,-0.29306692,-0.4453421,-4.433869,0
160,-204.9072,150.75334,-1.7139044,27.994284,7.4478216,23.81057,7.3400493,3.0469522,-1.4592754,2.334516,-0.60235363,-2.5427039,5.338394,-0.56043714,-0.5927004,1.2828982,5.402549,0.216623,-3.562329,-2.7768047,0
161,-217.9318,133.33635,-35.840836,32.398754,3.6951468,13.575238,5.376024,-7.4455748,3.1097364,-6.793265,2.7214773,3.3958,2.0376244,4.1646686,1.8734695,2.3909013,-0.2251705,0.6481197,5.873334,4.1501617,0
162,-198.96138,128.47987,-22.77322,36.445126,-12.199359,23.098537,-4.7212687,-0.7788239,3.9089818,2.2234755,0.8570016,-0.6889088,2.7522929,-1.267291,4.8086,-0.3632138,3.7321339,0.09863886,5.077085,1.1914705,0
163,-233.38864,123.71819,9.099372,48.22615,-4.8248243,23.02891,-4.9225807,7.104083,0.53732926,5.355829,-1.6305536,6.503326,11.296463,2.6954336,7.9205647,3.1845965,7.8932824,1.7693213,7.452421,0.6360409,0
164,-147.21585,147.05598,-24.31478,44.78649,-7.4245787,23.239452,1.4290094,14.102969,9.6730995,5.6872015,4.126989,2.801372,8.049817,1.4781699,6.57351,2.3502321,5.9462132,2.9452186,7.320664,1.8328812,0
165,-145.07018,121.551186,-31.633589,47.79105,-13.030924,30.607933,-17.125576,20.06213,0.09708675,7.26687,3.0097678,-1.0298297,0.4481989,-6.3016543,6.5722494,-5.808963,5.9616,-1.5414778,5.0799375,-0.48048902,0
166,-111.15006,130.71605,-20.638367,47.758175,-35.02442,22.79771,-18.763662,19.949085,-5.5169106,1.4958507,-3.2633476,3.0365663,3.0124161,-7.201888,7.3290467,1.7469909,9.46818,-8.541728,7.1213765,-5.573253,0
167,-138.17816,163.76859,-29.063995,32.488926,-3.3451102,19.643959,-8.173179,6.863668,-0.09087369,-1.1272926,4.077326,0.1694549,2.3357418,-2.1488168,0.9117836,-3.1065114,2.1999636,-3.2796593,1.1551094,-2.9602687,0
168,-188.7166,125.60964,1.9278625,42.60302,-12.414328,23.702694,-9.144372,10.825805,-1.2233982,-6.5155087,-7.7216325,2.398129,3.9722846,-7.0234847,4.227893,0.68635714,6.45898,-0.9720519,3.8945901,-3.0672247,0
169,-190.60922,133.06935,-5.206453,48.092308,-1.8005478,28.09155,-3.069436,15.308353,8.164866,-1.2695796,1.6982524,0.3554557,1.1584773,-5.204317,2.2946212,-2.9881313,0.89671963,-0.1972671,1.7251668,-1.9362488,0
170,-155.79962,142.82664,-1.4251155,44.44098,-20.626991,31.948437,-5.7292967,6.562749,4.5601025,1.2784312,2.995812,6.9254594,6.8455267,0.3352151,13.336134,2.8707392,5.4285827,2.068688,8.163107,0.4619327,0
171,-127.44397,151.26633,-45.050068,42.156483,-9.489894,24.60792,-7.0776043,9.004983,-2.7357845,4.0473766,4.535121,-2.5776467,-0.07071449,-3.6008086,1.9612869,-4.8223314,3.02583,-4.240906,2.4404929,-3.7915227,0
172,-127.95541,154.74951,-38.208046,60.17115,3.47942,18.48455,4.979575,-2.0790675,12.158424,5.2761245,3.536443,5.352873,5.736879,-0.30829564,4.08362,1.6474394,2.925961,1.0680207,3.2182057,2.0348775,0
173,-155.56108,121.50914,-30.954916,40.59455,-10.950624,28.735147,-9.250948,11.80792,-0.6112467,3.1177933,7.548557,0.2493502,6.754324,-0.9068091,3.8313067,0.89358896,6.2624855,-0.8070178,4.5515666,-1.0720773,0
174,-202.8578,150.98967,-12.794924,23.380533,-5.61206,18.452545,-7.16089,6.474945,-2.979955,-0.31605053,2.0512648,0.55351263,5.3470817,-1.2500283,1.2771777,-1.1732051,2.1449413,-1.5423224,3.1737316,-2.2538877,0
175,-157.9535,153.74274,-18.264742,52.937603,-0.2500329,28.856699,-4.413447,8.253826,6.770774,0.1812906,5.619419,0.03790044,1.2025269,0.40064663,6.9451776,1.9016286,0.85715467,-0.63941133,9.567016,2.3310013,0
176,-194.86374,107.660835,-20.239075,45.859577,-12.89244,21.774448,-4.514023,11.182976,11.042289,9.039839,0.9361783,-4.26641,1.2395277,-3.1524563,9.81856,6.5882483,12.289716,2.9641669,6.796903,3.766265,0
177,-139.989,147.3147,-19.15036,39.45581,-11.320967,25.097343,-7.6828785,16.0934,-0.10807385,0.5061166,3.0634708,5.7869706,4.677701,-4.6468205,6.7349544,-0.70420337,3.798956,-1.0741876,4.522698,-4.229486,0
178,-170.86832,141.82506,-37.4544,28.485971,-15.808401,21.440023,-10.632109,11.76445,3.2892437,-0.8095443,0.8200645,6.119086,3.0356781,0.21978986,9.8138895,-5.569861,3.6564903,-0.22644737,3.1816041,-0.495578,0
179,-126.33159,157.02078,-42.971455,36.99054,-14.647249,23.956827,-10.53177,8.464466,4.4033947,2.467087,2.9385638,1.0972333,4.561599,-1.4671085,2.9689305,-1.6875153,4.1267724,-3.596208,3.0262868,-3.1127589,0
180,-191.09634,127.72315,-58.367664,53.55246,18.561323,24.468733,9.399782,15.077575,2.3855588,7.1804585,7.4188857,1.9291639,2.4312325,-1.0839592,6.65341,-1.4236028,1.2246425,-2.634228,0.56810075,-4.7787094,0
181,-154.34305,135.33582,-26.227184,45.445553,-17.018356,26.361889,-10.189855,0.41770798,-7.9542103,1.4211395,6.3524594,-2.335221,3.0186033,-1.923124,10.709991,-2.9937446,0.2849376,0.23634636,6.3038726,-2.479047,0
182,-163.42255,108.71911,-8.652064,50.11007,-14.886185,27.82604,-13.955031,11.2686615,-12.508928,0.4841319,1.7748938,1.8560836,0.93374765,-3.645557,5.3687105,-7.1572723,-0.07933018,-9.122352,3.8527968,-6.2275,0
183,-129.52406,143.18433,-35.33064,46.785034,-16.248014,26.001392,-6.25984,7.642952,-2.0397716,2.820979,3.1359887,-1.7086205,7.627686,0.28109667,8.334643,-1.828692,4.7770386,-2.4132526,5.8673663,-0.40928775,0
184,-185.84338,111.69188,-8.539547,53.59823,-21.583925,28.84013,-12.442475,18.268759,-2.6593194,2.9413679,7.177831,5.1972837,1.6199964,-4.4035316,6.4042497,-6.383461,6.6865716,-3.4659529,1.8637443,-2.5663774,0
185,-150.97688,151.8344,-22.096756,24.995485,-10.76745,23.960556,-6.779934,6.589965,5.1908755,3.401007,5.1218524,0.069120415,4.027323,-1.614279,3.2823114,1.0186483,5.6319046,1.1769792,5.0452557,0.40775126,0
186,-180.3416,127.99407,-12.310791,36.701508,-22.035122,27.235504,-8.698902,12.264382,2.488269,7.4782743,0.2703276,-3.1366563,5.266582,1.6696514,5.4374843,-2.438714,7.3746357,-5.7657037,3.3955204,0.6079156,0
187,-134.65028,132.25974,-34.013805,55.05287,-17.8857,39.29521,-8.588009,15.3368,0.48673874,12.669705,3.2175808,1.0304792,8.727925,-4.590643,12.777227,-3.5968614,7.9658957,-3.867209,3.395792,-2.473227,0
188,-114.490845,119.786194,-20.922562,59.551785,-22.585892,40.013447,-21.98941,12.345019,-3.4700239,11.387696,-5.5243382,-1.2637608,8.879268,-10.323349,4.089363,-6.1052365,6.255906,-7.653171,2.9532387,-6.0934725,0
189,-152.10892,129.6614,-21.878902,44.99187,-21.760143,26.423101,-1.2657638,6.8729315,3.562085,2.289945,2.2224298,4.108426,5.9219174,-4.914119,7.898719,3.4163618,2.7830186,-5.5499644,6.0081577,3.924529,0
190,-148.92708,122.80652,-27.078657,56.86556,-13.678595,32.055088,-10.012504,7.1007905,-2.4388669,-0.22303171,-3.4906192,-11.317018,5.207354,-5.33566,2.40855,-7.185746,1.2569896,-4.833806,0.54297733,-0.83808666,0
191,-120.50007,141.7602,-29.905224,45.574898,-19.976019,25.614218,-7.7222114,11.705453,-4.2709675,4.1335406,1.7297561,0.37248722,7.1426663,1.3787034,9.006002,-3.3826766,6.603561,-2.4287703,7.28661,-0.88109434,0
192,-253.01656,139.9508,14.915374,25.793074,0.41049784,28.54853,10.4538765,5.5616865,8.038441,6.6499124,6.6872063,4.4953713,9.9446125,4.7587423,6.6004524,3.7634068,5.0776525,4.542191,6.250226,6.2551203,0
193,-159.81274,150.2412,-7.113004,51.771393,-17.924017,36.098465,-5.596799,10.362073,3.4787579,1.1568873,0.517494,-1.4302554,3.2393436,-9.186813,5.7140756,-2.460679,1.8982713,-2.9474998,1.7341624,-3.112053,0
194,-131.80453,142.9047,-26.660547,37.864433,-17.012033,23.81496,-12.580476,18.26832,-3.4482932,-0.24782073,8.827568,-1.1152999,4.362791,-1.7872263,9.840464,-1.0883254,5.8421135,0.53769255,1.9329036,-0.8150234,0
195,-157.85112,114.510475,-49.082626,43.045223,-40.50752,24.66893,-19.29024,5.7382326,-13.052246,3.5639398,-4.0308604,-0.79957455,8.363417,-5.5838556,8.53179,-4.370156,5.5475726,-5.009189,7.757486,-3.5142195,0
196,-187.83719,121.49498,-37.348103,31.370153,-20.070873,19.519321,-13.460932,-4.1547203,1.8020595,-1.6167282,-9.708568,-1.0982331,-0.39875773,-9.35564,5.048458,-3.8407557,2.0360045,-3.2823918,5.8474097,0.15470801,0
197,-143.41058,143.58379,-38.688347,20.970348,-17.034033,16.540556,-3.740109,5.0110726,-1.709059,5.1684456,-2.2137604,-2.6025267,4.4823103,-1.5357755,3.5625,-3.948432,0.32603204,-3.4533203,2.9142134,-4.016274,0
198,-184.56819,163.87373,18.994673,34.440945,-15.314057,19.235895,-0.5393546,6.186289,4.213185,-2.4820676,1.799148,-0.23799029,5.8109593,2.1973503,4.6347556,0.19235761,4.485188,1.942322,1.7161127,0.35291296,0
199,-158.69846,171.13881,-18.292372,34.88291,4.3818574,17.817142,1.829046,13.080132,3.532123,0.8823223,4.9115076,1.9476525,2.1831207,-2.575902,9.000102,4.2045608,7.8377743,5.8022695,4.617651,3.7555294,0
200,-172.79921,127.45226,-14.297455,50.859413,2.5588398,37.037643,-9.563719,13.472276,9.855723,4.9939847,5.6576033,10.3742075,8.840892,1.0394449,8.294088,0.41842517,4.686009,-1.4363327,4.352118,-2.5346992,0
201,-177.62839,142.26138,4.3583045,49.641743,-5.7849994,34.514908,-7.957393,5.897978,3.4377644,-1.7612929,1.8808353,-1.1406696,7.4327507,3.327125,11.922474,4.966988,9.020214,1.939817,7.7711377,5.10498,0
202,-234.5835,129.84013,13.16512,50.463406,-0.6130563,20.270111,3.1330686,10.784703,0.6833997,4.534572,1.6361176,1.2075336,1.5294455,-1.5786589,3.286451,-5.6205635,1.509476,-2.130244,3.0069926,1.808501,0
203,-162.54282,132.1185,-8.440609,55.909252,-14.23985,34.81165,-9.897508,14.157383,1.4393137,9.221667,7.245247,2.4245203,10.414735,-0.7675322,7.549058,0.95858675,10.387566,1.2782999,7.094138,-0.7299842,0
204,-166.77081,149.36316,-41.65504,59.18661,3.9822378,7.6982646,-3.2089252,-1.425765,5.509524,-1.1006982,-1.253776,-1.608169,-0.46476853,-1.489718,-0.7615674,-4.491965,0.32101887,-2.4751472,-2.0950058,-3.1017828,0
205,-181.27162,139.65132,-18.824759,42.019215,-10.084824,24.2567,11.341031,3.648192,9.155724,7.66255,4.585593,1.167542,7.1730466,5.1611423,8.188902,2.619919,5.288104,3.6353405,2.5139322,-0.32422855,0
206,-164.31798,152.84494,-30.797915,21.51121,-13.703464,9.398385,-11.9748745,2.9136627,-6.4163303,-1.546083,2.54504,-3.9181867,3.8616261,-0.36769897,3.02719,-1.9014626,2.0070322,-2.5015013,2.6794474,0.27393398,0
207,-185.33328,159.13188,4.570764,30.943972,-0.5615041,26.810125,-3.1983378,12.381389,6.2618766,2.0201879,3.9435449,-0.9601127,8.492565,0.706734,5.8034487,4.6776934,1.5470634,0.39422655,8.6565695,-0.7092142,0
208,-196.12396,136.7441,-18.155785,24.135555,-9.322997,24.367605,-6.7958894,9.278492,1.4983116,9.994212,2.582972,5.3672824,9.344567,-2.7018502,8.92492,-1.0027441,5.9741054,-0.744132,5.8983083,3.4859529,0
209,-137.48683,147.48817,-51.073994,36.64333,-16.07235,30.68418,-13.731648,9.533747,1.3773124,1.1604927,4.637325,-4.1907377,2.638968,-5.8086452,0.7333376,-5.30391,2.7715619,-4.5328536,-0.06219368,-2.9854448,0
210,-154.65999,155.14001,-11.996995,37.668575,-23.959713,13.158371,-4.294646,12.0284395,4.4412265,0.41611472,-0.42148212,1.9392931,5.7467685,-0.16144514,4.994914,-3.622208,4.925358,-1.8981035,1.4177049,-1.2800872,0
211,-202.49869,140.70984,-32.580696,52.94978,-5.043023,20.036118,-2.4270153,-0.926823,0.8856914,4.987765,0.30292818,-2.2355666,2.8883994,-4.835114,1.2279174,-2.9983613,-0.89157736,-3.527744,-0.016773045,-1.8620898,0
212,-196.09106,148.19417,15.52394,60.70376,5.3297324,35.120945,-8.203678,12.731895,12.677219,4.8054276,8.112857,3.606843,6.1810346,-0.9034751,9.200475,1.1539652,2.6769538,3.9563878,5.4160624,0.9760986,0
213,-163.61517,158.5011,2.8295805,49.73053,-0.11052328,30.602613,-0.6686947,4.847089,5.7732954,1.3668563,6.5152106,1.1639768,9.09165,1.8518894,6.0299325,2.9747574,2.0550194,1.7165966,5.6455007,1.9625243,0
214,-253.59349,117.29606,-26.399937,42.27883,-13.452988,22.445297,-1.4388366,5.2988415,1.9653018,-4.1775856,3.8570042,-1.4757496,6.1974864,-0.23898901,2.8008575,-0.12713428,2.7008026,-0.0038327975,2.5255113,2.1929379,0
215,-203.17761,123.53923,-35.631454,35.957745,-5.3488946,23.289768,-18.254993,0.29640967,9.6497,-9.634624,0.5587956,-1.7200315,-0.9296223,-2.5969048,2.50518,-0.90018,-1.6391333,0.72990954,3.7134342,-2.567683,0
